tree_id,trunk_diam,status,health,spc_common,neighborhood
305524,4,Alive,Fair,pin oak,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
407896,3,Alive,Good,white oak,West New Brighton-New Brighton-St. George
493770,3,Alive,Good,cherry,New Springville-Bloomfield-Travis
388977,0,Stump,,,Flatlands
573183,8,Alive,Good,Siberian elm,Laurelton
347774,11,Alive,Good,purple-leaf plum,Soundview-Castle Hill-Clason Point-Harding Park
516467,4,Alive,Good,European hornbeam,Co-op City
326160,6,Alive,Good,Japanese zelkova,East Harlem North
68505,10,Alive,Good,honeylocust,30
143271,10,Alive,Good,honeylocust,Kingsbridge Heights
678466,27,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
311445,25,Alive,Good,silver maple,Hunters Point-Sunnyside-West Maspeth
214009,6,Alive,Good,pin oak,QN50
517467,11,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
211165,9,Alive,Good,green ash,Oakwood-Oakwood Beach
445224,3,Alive,Good,Shantung maple,East New York
293064,34,Alive,Good,pin oak,Queens Village
67607,18,Alive,Good,Norway maple,Douglas Manor-Douglaston-Little Neck
709357,18,Alive,Good,London planetree,Bensonhurst West
35941,11,Alive,Fair,Norway maple,Great Kills
404201,11,Alive,Good,Norway maple,Glen Oaks-Floral Park-New Hyde Park
493254,12,Alive,Fair,pin oak,New Springville-Bloomfield-Travis
543477,11,Alive,Good,littleleaf linden,East New York
533946,13,Alive,Good,pin oak,Great Kills
110532,36,Alive,Good,London planetree,Clinton Hill
417592,7,Alive,Poor,cherry,Cypress Hills-City Line
364764,21,Alive,Good,Douglas-fir,Rossville-Woodrow
118749,4,Alive,Fair,silver linden,Lower East Side
364540,9,Alive,Good,silver linden,Allerton-Pelham Gardens
48915,5,Alive,Good,honeylocust,Hudson Yards-Chelsea-Flatiron-Union Square
353394,7,Alive,Good,sweetgum,Annadale-Huguenot-Prince's Bay-Eltingville
687597,11,Alive,Good,ash,Murray Hill
582820,13,Alive,Good,honeylocust,Clinton Hill
31497,11,Alive,Fair,honeylocust,Glendale
645786,38,Alive,Good,London planetree,Woodhaven
570483,2,Alive,Good,magnolia,Laurelton
299722,4,Alive,Good,swamp white oak,Hunters Point-Sunnyside-West Maspeth
182610,4,Dead,,,Rugby-Remsen Village
644265,0,Stump,,,Glendale
478979,4,Alive,Good,littleleaf linden,Longwood
158638,3,Alive,Good,ginkgo,SoHo-TriBeCa-Civic Center-Little Italy
197621,11,Alive,Good,crimson king maple,New Springville-Bloomfield-Travis
222343,26,Alive,Good,Norway maple,Bellerose
463401,7,Alive,Poor,Norway maple,Bedford Park-Fordham North
576239,29,Alive,Good,London planetree,Springfield Gardens North
705039,33,Alive,Good,pin oak,Kew Gardens Hills
309080,32,Alive,Good,London planetree,BK45
608640,9,Alive,Fair,ginkgo,Pomonok-Flushing Heights-Hillcrest
520292,4,Alive,Good,crab apple,Charleston-Richmond Valley-Tottenville
702294,2,Alive,Good,littleleaf linden,Bensonhurst West
186787,6,Alive,Good,ginkgo,Morningside Heights
208944,8,Alive,Good,green ash,Steinway
287221,15,Alive,Good,honeylocust,Midwood
580854,3,Alive,Good,pin oak,Crown Heights South
82495,9,Alive,Good,Callery pear,New Springville-Bloomfield-Travis
341113,24,Alive,Good,pin oak,Westerleigh
472873,3,Alive,Poor,cherry,Carroll Gardens-Columbia Street-Red Hook
66189,11,Alive,Good,honeylocust,Soundview-Castle Hill-Clason Point-Harding Park
34075,3,Alive,Fair,cherry,Stapleton-Rosebank
497498,13,Alive,Good,littleleaf linden,Soundview-Bruckner
500080,3,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
603455,11,Alive,Good,Sophora,15
509704,3,Alive,Good,Japanese zelkova,Pelham Parkway
325233,8,Alive,Good,cherry,Auburndale
661281,13,Alive,Good,green ash,Douglas Manor-Douglaston-Little Neck
307813,10,Alive,Good,London planetree,Sunset Park West
130966,26,Alive,Good,London planetree,Prospect Lefferts Gardens-Wingate
639568,3,Alive,Good,sweetgum,Richmond Hill
200547,3,Alive,Good,paper birch,Whitestone
251229,25,Alive,Poor,Norway maple,Midwood
187388,11,Alive,Good,green ash,Steinway
613161,5,Alive,Good,cherry,Forest Hills
683270,27,Alive,Good,London planetree,Flatlands
551200,7,Alive,Good,littleleaf linden,BK75
477643,37,Alive,Good,London planetree,SI54
363143,7,Alive,Good,Callery pear,Rossville-Woodrow
622398,16,Alive,Good,green ash,Borough Park
238260,0,Stump,,,West Farms-Bronx River
572501,4,Alive,Good,'Schubert' chokecherry,Astoria
427681,2,Alive,Fair,serviceberry,Cypress Hills-City Line
90758,14,Alive,Poor,sweetgum,Great Kills
414535,9,Alive,Fair,honeylocust,Douglas Manor-Douglaston-Little Neck
410005,4,Alive,Good,cherry,West New Brighton-New Brighton-St. George
333361,2,Alive,Good,red maple,Westerleigh
677116,22,Alive,Good,London planetree,QN35
414216,5,Alive,Good,Callery pear,Melrose South-Mott Haven North
560365,18,Alive,Good,silver maple,Queens Village
286500,27,Alive,Good,red maple,24
322204,11,Alive,Good,Callery pear,Whitestone
127447,8,Alive,Good,honeylocust,BK75
115373,5,Alive,Good,Norway maple,Pelham Bay-Country Club-City Island
612360,16,Alive,Fair,red maple,South Ozone Park
422737,27,Alive,Good,London planetree,Cambria Heights
705392,6,Alive,Good,Kentucky coffeetree,Ozone Park
67972,2,Alive,Good,eastern redbud,Jamaica
559576,26,Alive,Good,American linden,Crown Heights North
164390,23,Alive,Fair,sweetgum,Murray Hill
562938,4,Alive,Good,Sophora,St. Albans
595918,0,Stump,,,Queens Village
525947,8,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
623915,4,Alive,Good,pin oak,Bensonhurst West
606623,4,Alive,Good,pagoda dogwood,Pomonok-Flushing Heights-Hillcrest
674574,10,Alive,Good,red maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
393920,14,Alive,Good,London planetree,Arden Heights
217337,6,Alive,Good,Callery pear,Forest Hills
292451,5,Alive,Good,honeylocust,28
503353,8,Alive,Good,honeylocust,Crotona Park East
185156,2,Alive,Fair,'Schubert' chokecherry,Hammels-Arverne-Edgemere
435187,3,Alive,Good,Amur maackia,East New York
301338,6,Alive,Good,hawthorn,Great Kills
452775,4,Alive,Good,hawthorn,32
130311,13,Alive,Good,black oak,SI45
409080,0,Stump,,,Queensbridge-Ravenswood-Long Island City
185185,2,Alive,Good,English oak,Belmont
80518,4,Alive,Good,Chinese elm,Upper West Side
302936,26,Alive,Good,London planetree,Carroll Gardens-Columbia Street-Red Hook
358097,22,Alive,Fair,Norway maple,Bronxdale
303419,4,Alive,Good,Callery pear,Upper East Side-Carnegie Hill
264890,5,Alive,Good,cherry,Rossville-Woodrow
480673,6,Alive,Good,Chinese elm,Port Richmond
503026,4,Alive,Fair,swamp white oak,Annadale-Huguenot-Prince's Bay-Eltingville
454804,2,Alive,Good,American linden,Far Rockaway-Bayswater
685777,8,Alive,Fair,crimson king maple,Maspeth
445046,23,Alive,Fair,honeylocust,Old Town-Dongan Hills-South Beach
519636,6,Alive,Good,purple-leaf plum,Charleston-Richmond Valley-Tottenville
276531,26,Alive,Good,Norway maple,Glen Oaks-Floral Park-New Hyde Park
342423,9,Alive,Good,pin oak,Forest Hills
516435,18,Alive,Good,willow oak,Co-op City
213887,18,Alive,Good,littleleaf linden,Arden Heights
455840,24,Alive,Good,honeylocust,Allerton-Pelham Gardens
573094,20,Alive,Good,silver maple,Laurelton
282464,5,Alive,Good,willow oak,Battery Park City-Lower Manhattan
673364,11,Alive,Good,Callery pear,QN30
700008,19,Alive,Fair,magnolia,Murray Hill
708032,25,Alive,Good,London planetree,Homecrest
500741,26,Alive,Good,London planetree,West Farms-Bronx River
621005,10,Dead,,,Canarsie
360882,13,Alive,Good,London planetree,New Brighton-Silver Lake
396213,3,Alive,Good,cherry,West New Brighton-New Brighton-St. George
621736,18,Alive,Good,honeylocust,Sunset Park West
4242,8,Alive,Fair,Chinese elm,Washington Heights North
502037,11,Alive,Good,Sophora,West Farms-Bronx River
381259,15,Alive,Good,honeylocust,Arden Heights
665767,23,Alive,Good,London planetree,St. Albans
556860,13,Alive,Good,London planetree,Williamsburg
618492,4,Alive,Good,Japanese tree lilac,Bay Ridge
501759,19,Alive,Good,London planetree,Soundview-Bruckner
212886,10,Alive,Fair,ginkgo,Upper West Side
593054,6,Alive,Good,Callery pear,Flatlands
662980,11,Alive,Good,cherry,Murray Hill
622244,6,Alive,Good,Callery pear,Bay Ridge
15750,11,Alive,Good,littleleaf linden,Pelham Bay-Country Club-City Island
507694,30,Alive,Fair,London planetree,Soundview-Bruckner
356641,5,Alive,Good,golden raintree,Bronxdale
64134,23,Alive,Fair,pin oak,BX49
242949,8,Alive,Good,cherry,Great Kills
643227,16,Alive,Good,Norway maple,Auburndale
10679,28,Alive,Fair,London planetree,Fort Greene
188078,11,Alive,Good,pin oak,QN72
626377,22,Alive,Good,northern red oak,Borough Park
510747,10,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
532682,0,Stump,,,Great Kills
429559,5,Alive,Poor,'Schubert' chokecherry,Douglas Manor-Douglaston-Little Neck
337369,4,Alive,Good,golden raintree,Eastchester-Edenwald-Baychester
382096,19,Alive,Fair,littleleaf linden,BK34
123627,8,Alive,Good,pin oak,Hudson Yards-Chelsea-Flatiron-Union Square
291223,4,Alive,Good,cherry,Lindenwood-Howard Beach
682049,13,Alive,Fair,pin oak,Jamaica
278561,6,Alive,Fair,sycamore maple,Brownsville
436000,17,Alive,Good,London planetree,East New York
92217,2,Alive,Good,London planetree,Central Harlem South
386633,25,Alive,Good,Norway maple,Bensonhurst West
230528,17,Alive,Good,Callery pear,QN43
709178,10,Alive,Good,honeylocust,Ocean Hill
5068,1,Alive,Poor,cherry,East Concourse-Concourse Village
567628,22,Alive,Good,silver maple,Laurelton
48221,5,Alive,Good,honeylocust,Rego Park
377927,3,Alive,Good,eastern redbud,Annadale-Huguenot-Prince's Bay-Eltingville
95949,4,Alive,Good,Japanese zelkova,Glen Oaks-Floral Park-New Hyde Park
555764,10,Alive,Good,Callery pear,Fordham South
419458,28,Alive,Good,London planetree,Stapleton-Rosebank
83808,17,Alive,Good,green ash,Astoria
455323,11,Alive,Good,ginkgo,Melrose South-Mott Haven North
154992,7,Alive,Poor,Norway maple,Ridgewood
151183,7,Alive,Good,pin oak,Jamaica Estates-Holliswood
320139,15,Alive,Good,Callery pear,Whitestone
345613,11,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
442919,2,Alive,Good,honeylocust,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
203226,17,Alive,Good,London planetree,Hunters Point-Sunnyside-West Maspeth
261292,16,Alive,Good,littleleaf linden,Windsor Terrace
17110,8,Alive,Fair,Japanese zelkova,Woodside
401047,11,Alive,Good,littleleaf linden,Rosedale
171846,8,Alive,Poor,Sophora,Hammels-Arverne-Edgemere
128715,7,Alive,Good,pin oak,Crown Heights South
113815,6,Alive,Fair,Siberian elm,QN70
497453,3,Alive,Good,Japanese zelkova,Woodside
385735,14,Alive,Good,honeylocust,Claremont-Bathgate
646034,2,Alive,Good,cherry,Woodhaven
16356,2,Alive,Good,Kentucky yellowwood,Queensboro Hill
579454,23,Alive,Good,pin oak,St. Albans
205517,31,Alive,Good,London planetree,Steinway
715489,18,Alive,Fair,Japanese zelkova,Jamaica
556002,6,Alive,Good,red maple,Williamsbridge-Olinville
640224,15,Alive,Good,American hophornbeam,Baisley Park
277225,23,Alive,Good,ginkgo,SoHo-TriBeCa-Civic Center-Little Italy
364152,12,Alive,Good,honeylocust,Allerton-Pelham Gardens
141023,26,Alive,Good,mulberry,Fort Greene
715458,9,Alive,Poor,Japanese zelkova,QN61
345084,11,Alive,Good,silver maple,Elmhurst
422904,4,Alive,Good,Callery pear,Cypress Hills-City Line
717038,4,Alive,Good,honeylocust,Jamaica
235658,1,Alive,Good,Japanese tree lilac,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
180134,9,Alive,Good,Callery pear,Midwood
488206,1,Alive,Poor,Amur maackia,Oakwood-Oakwood Beach
148633,13,Alive,Good,Norway maple,Rosedale
32623,3,Alive,Good,littleleaf linden,Greenpoint
544598,32,Alive,Good,London planetree,Queensboro Hill
324557,4,Alive,Good,honeylocust,West New Brighton-New Brighton-St. George
204081,9,Alive,Poor,cherry,Bensonhurst East
418336,24,Alive,Good,London planetree,West New Brighton-New Brighton-St. George
365503,14,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
189984,2,Alive,Good,honeylocust,Upper West Side
399772,3,Alive,Good,American elm,Westchester-Unionport
659570,4,Alive,Good,cherry,Auburndale
171606,15,Alive,Good,London planetree,Park Slope-Gowanus
304468,8,Alive,Good,northern red oak,Douglas Manor-Douglaston-Little Neck
680485,8,Alive,Good,littleleaf linden,Stuyvesant Heights
141834,3,Alive,Good,cherry,Jamaica Estates-Holliswood
452929,18,Alive,Good,littleleaf linden,Auburndale
461331,3,Alive,Good,hawthorn,East New York (Pennsylvania Ave)
130564,2,Dead,,,Kew Gardens
637638,10,Alive,Good,littleleaf linden,Jamaica Estates-Holliswood
156284,4,Alive,Good,ginkgo,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
312301,4,Alive,Good,pin oak,Washington Heights North
430269,0,Stump,,,Mount Hope
11211,9,Alive,Fair,sycamore maple,Ridgewood
309281,20,Alive,Good,Chinese elm,Flatlands
434625,11,Alive,Fair,Callery pear,BK82
676498,19,Alive,Good,Norway maple,Flatlands
338395,9,Alive,Good,Callery pear,Rossville-Woodrow
130709,10,Alive,Good,honeylocust,12
27878,7,Alive,Fair,Sophora,29
397390,5,Alive,Good,sugar maple,Schuylerville-Throgs Neck-Edgewater Park
23096,0,Stump,,,Sunset Park East
380711,7,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
621519,11,Alive,Good,red maple,BK30
162645,0,Stump,,,Ocean Parkway South
569566,32,Alive,Good,London planetree,East Flatbush-Farragut
690212,16,Alive,Good,American elm,Whitestone
568373,3,Alive,Good,honeylocust,Bushwick South
695925,4,Alive,Good,honeylocust,Ocean Hill
147931,16,Alive,Good,London planetree,Murray Hill-Kips Bay
84229,18,Alive,Good,London planetree,Park Slope-Gowanus
2888,3,Alive,Poor,Schumard's oak,Stapleton-Rosebank
634797,15,Alive,Good,Norway maple,Prospect Lefferts Gardens-Wingate
426760,4,Alive,Good,European hornbeam,Hunts Point
238526,4,Alive,Good,pin oak,Hunters Point-Sunnyside-West Maspeth
296658,7,Alive,Fair,Callery pear,East Flushing
149105,9,Alive,Poor,littleleaf linden,28
38990,9,Alive,Fair,Norway maple,Kew Gardens Hills
486959,3,Alive,Good,katsura tree,Oakwood-Oakwood Beach
133276,11,Alive,Poor,pin oak,Rugby-Remsen Village
713320,18,Alive,Good,green ash,Ozone Park
323870,24,Alive,Good,pin oak,Schuylerville-Throgs Neck-Edgewater Park
55750,11,Alive,Good,honeylocust,QN46
477575,10,Alive,Good,Amur maple,Port Richmond
109420,15,Alive,Poor,sugar maple,QN20
251515,3,Alive,Good,Japanese zelkova,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
472381,4,Alive,Fair,cherry,BX36
429554,8,Alive,Good,cherry,Douglas Manor-Douglaston-Little Neck
406725,12,Alive,Good,honeylocust,Bensonhurst West
233893,4,Alive,Good,Callery pear,Pelham Parkway
60679,19,Alive,Good,London planetree,Ocean Hill
99401,5,Alive,Good,Callery pear,Oakwood-Oakwood Beach
80374,14,Alive,Good,honeylocust,BX22
327077,18,Alive,Good,green ash,Steinway
304184,3,Alive,Good,Sophora,North Side-South Side
17395,30,Alive,Good,Norway maple,Grymes Hill-Clifton-Fox Hills
402288,5,Alive,Good,American hornbeam,Westchester-Unionport
98661,3,Alive,Good,Japanese zelkova,Washington Heights North
107597,10,Dead,,,Central Harlem South
42543,19,Alive,Fair,northern red oak,Windsor Terrace
10675,5,Alive,Fair,Callery pear,Fort Greene
329462,8,Alive,Good,Sophora,Bushwick South
715897,11,Alive,Good,ginkgo,South Ozone Park
649992,1,Dead,,,Woodhaven
551073,19,Dead,,,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
319844,15,Alive,Good,Japanese zelkova,Bensonhurst East
33184,10,Alive,Good,Sophora,Forest Hills
461249,13,Alive,Fair,Norway maple,Fresh Meadows-Utopia
452898,18,Alive,Good,ginkgo,East Flatbush-Farragut
598615,15,Alive,Good,pin oak,North Side-South Side
264453,5,Alive,Good,Amur maackia,SI37
115717,12,Alive,Good,honeylocust,Central Harlem North-Polo Grounds
9510,6,Alive,Good,Japanese tree lilac,New Brighton-Silver Lake
709707,21,Alive,Good,London planetree,BK28
218194,13,Alive,Fair,littleleaf linden,BK37
692082,11,Alive,Good,Norway maple,Canarsie
180266,7,Alive,Good,honeylocust,Lincoln Square
485211,1,Alive,Good,ginkgo,Park Slope-Gowanus
419817,31,Alive,Good,London planetree,Stapleton-Rosebank
104325,11,Alive,Good,honeylocust,Springfield Gardens North
565607,16,Alive,Good,green ash,Oakland Gardens
545593,16,Alive,Good,Callery pear,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
205761,18,Alive,Good,pin oak,Steinway
344735,4,Alive,Good,Sophora,Crown Heights North
550168,7,Alive,Good,Sophora,Georgetown-Marine Park-Bergen Beach-Mill Basin
520687,2,Alive,Good,pin oak,Elmhurst
176217,32,Alive,Good,London planetree,Woodhaven
345820,23,Alive,Good,London planetree,West Farms-Bronx River
374200,9,Alive,Poor,Norway maple,Norwood
243318,4,Dead,,,East Harlem North
285977,10,Alive,Fair,ginkgo,MN04
669210,6,Alive,Good,American linden,Georgetown-Marine Park-Bergen Beach-Mill Basin
578748,11,Alive,Good,green ash,Rossville-Woodrow
271159,14,Alive,Good,Callery pear,Hamilton Heights
36774,6,Alive,Good,honeylocust,BK77
320800,6,Alive,Good,red maple,Rossville-Woodrow
494532,3,Alive,Good,northern red oak,Van Cortlandt Village
88686,4,Alive,Good,honeylocust,Van Cortlandt Village
462094,6,Alive,Good,eastern redbud,Mariner's Harbor-Arlington-Port Ivory-Graniteville
317348,18,Alive,Good,ginkgo,West Farms-Bronx River
29808,28,Alive,Good,London planetree,Grasmere-Arrochar-Ft. Wadsworth
639369,18,Alive,Good,ash,Richmond Hill
32107,6,Alive,Good,red maple,Old Town-Dongan Hills-South Beach
381988,12,Alive,Good,green ash,Jamaica
649356,5,Alive,Good,golden raintree,Douglas Manor-Douglaston-Little Neck
671289,17,Alive,Good,red maple,Oakland Gardens
460503,4,Dead,,,Longwood
667603,4,Alive,Fair,Kentucky coffeetree,Crown Heights North
116159,20,Alive,Good,Norway maple,15
682920,6,Alive,Good,ginkgo,East Flushing
308963,10,Alive,Poor,London planetree,MN31
162470,18,Alive,Fair,London planetree,New Dorp-Midland Beach
239614,2,Alive,Poor,Japanese zelkova,Murray Hill-Kips Bay
288374,29,Alive,Good,London planetree,New Brighton-Silver Lake
585309,11,Alive,Good,littleleaf linden,St. Albans
174388,19,Alive,Good,honeylocust,Yorkville
668482,25,Alive,Good,London planetree,BK26
677550,9,Alive,Good,maple,Middle Village
151955,37,Alive,Good,white oak,Springfield Gardens South-Brookville
172237,3,Alive,Good,American linden,Lower East Side
161179,12,Alive,Good,honeylocust,East Williamsburg
542484,23,Alive,Fair,red maple,13
659169,18,Alive,Fair,London planetree,Auburndale
217041,15,Alive,Fair,London planetree,57
309542,7,Alive,Good,Japanese zelkova,BK45
275907,7,Alive,Good,Amur maple,Schuylerville-Throgs Neck-Edgewater Park
314810,11,Alive,Poor,ginkgo,Pelham Parkway
16902,2,Alive,Good,littleleaf linden,Springfield Gardens South-Brookville
495813,19,Alive,Good,pin oak,New Springville-Bloomfield-Travis
287230,36,Alive,Good,London planetree,Woodhaven
524449,4,Alive,Good,Callery pear,Rossville-Woodrow
237331,10,Alive,Poor,silver linden,Greenpoint
324949,17,Alive,Fair,littleleaf linden,BX31
285094,37,Alive,Good,London planetree,SI45
301631,8,Alive,Poor,'Schubert' chokecherry,Flatlands
406959,16,Alive,Good,pin oak,BK42
88082,8,Alive,Good,silver linden,Brighton Beach
662119,18,Alive,Good,pin oak,BK33
680190,5,Alive,Good,'Schubert' chokecherry,Flatlands
214765,4,Alive,Good,honeylocust,Upper West Side
461113,0,Stump,,,Longwood
488376,18,Alive,Good,red maple,Spuyten Duyvil-Kingsbridge
684117,3,Alive,Good,Turkish hazelnut,Bayside-Bayside Hills
410351,6,Alive,Good,honeylocust,Fort Greene
529407,6,Alive,Fair,Chinese elm,Hudson Yards-Chelsea-Flatiron-Union Square
691575,7,Alive,Good,littleleaf linden,Woodhaven
297765,16,Alive,Good,American linden,Flatlands
307581,4,Alive,Fair,American linden,Central Harlem South
569792,6,Alive,Fair,cherry,East Flatbush-Farragut
455748,0,Stump,,,Eastchester-Edenwald-Baychester
342761,4,Alive,Good,English oak,Crown Heights North
326642,12,Alive,Good,sweetgum,Rossville-Woodrow
475732,22,Alive,Good,London planetree,Carroll Gardens-Columbia Street-Red Hook
355751,12,Alive,Good,catalpa,Woodlawn-Wakefield
